restaurant_id,names,restaurant_type,address,num_of_reviews,rating,zip_code,lati,longi
GXK3j99VZK-7JJ0YrtIR0w,Parada 47,mexican,526 W 47th St,60,4,10036,40.763092,-73.99443
HtraxrTXSxNDgA16RKDZYQ,Coney Shack,mexican,152 W 52nd St,24,4.5,10019,40.7615,-73.98067
VoEB81AQajTsatt56aiTLA,Dos Toros Taqueria,mexican,119 W 40th St,85,3.5,10018,40.75405782,-73.98595791
57eZSBD62IdVmV3pYuzO4w,Barrio Taqueria,mexican,33-02 34th Ave,55,4.5,11106,40.758655,-73.925633
FXgSgiLg6xgOO8zrG51mzg,Claro,mexican,284 3rd Ave,261,4,11215,40.6773588,-73.98619845
lL5DgsvOuiI8nMQcjK1bMA,El Centro Cantina,mexican,359 W 54th St,52,4,10019,40.76593,-73.98675
uVfOB37NyYEGRs5FITM-nQ,Leyenda,mexican,221 Smith St,275,4,11201,40.68431,-73.99197
FjeUodgFr0KCWJ1ylvGjdQ,Haab,mexican,202 Leonard St,191,3.5,11206,40.71099,-73.94707
JgItXSDOYJ-BkWElr2WR2w,La Kausa,mexican,7815 Bergenline Ave,80,4.5,7047,40.80142,-74.00722
4bSYj9nl_mAXIqpA2loIag,Oaxaca Taqueria,mexican,1198 1st Ave,107,3,10065,40.7631133,-73.95915594
U6l20gH8YuOJMO8vF6_Ufw,Jajaja Mexicana,mexican,450 W 33rd St,34,4.5,10001,40.75264793,-73.99981519
CVRte0pMwk3Q9QfWsqWGqg,Chipotle Mexican Grill,mexican,9 W 42nd St,162,3,10036,40.7539825,-73.98157358
5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,mexican,187 Columbia St,515,3.5,11231,40.68557,-74.00215
j4dGkqL-OK9YH8Sl2eOWEg,5 Burro Cafe,mexican,72-05 Austin St,1436,3.5,11375,40.71924642,-73.84225528
R4L19kfjFVoJoiRw_nXmqg,Super Tacos,mexican,96TH St And Broadway,140,3.5,10025,40.795452,-73.973281
a9rBsBs6DFNbsKvAmbq3BA,Emilia's Pizza & Authentic Mexican Food,mexican,3705 28th Ave,48,4.5,11103,40.7662621,-73.9150543
WV4wYPAGb3W69MfBqIZDHg,Dos Toros Taqueria,mexican,555 8th Ave,69,3.5,10018,40.75468,-73.99214
DY2wlHlgC5eHITs-d5rT4w,Panchos,mexican,964 Amsterdam Ave,65,4.5,10025,40.8015,-73.96534
_URXTaYBbd2XX5qJbDkKAg,Taco Morelos,mexican,183 Bedford Ave,101,4,11211,40.717799,-73.957446
9ijkw9x8oSSSnsUo5uR4Xw,Taco Santana,mexican,301 Keap St,160,4,11211,40.70791868,-73.95545876
_Pz5L7DGORcaThGB4CWcfg,La Loncheria,mexican,41 Wilson Ave,67,4.5,11237,40.702921,-73.929105
q__dTB3y_aMwoqhDsg8ImQ,The Great Burrito,mexican,10 Hilliard Ave,232,4,7020,40.82605,-73.974592
B-bx4pZXrat0D25vde2bJQ,Cantina Taqueria & Tequila Bar,mexican,329 Lenox,274,3.5,10027,40.80884088,-73.94498089
fTyE8UGWb_4Q05fd_H6YPg,Burrito Loco,mexican,166 W 4th St,285,3,10014,40.73195,-74.00154
sbdRT4UyIYTFrXfCKraAhQ,Vera Cruz,mexican,195 Bedford Ave,242,3.5,11211,40.717292,-73.957939
6eihmCzFJvolelWSW7-VPQ,La Esquina Del Camaron Mexicano,mexican,80-02 Roosevelt Ave,60,4.5,11372,40.74729159,-73.886111
XsxnMWdMpVixA7Yyq_vq7Q,Paloma's,mexican,435 Menahan St,174,4,11237,40.70347,-73.91213
1-QgkACd4atRtc4AOGWz_Q,Tacos Y Jugos Genesis,mexican,7804 Woodside Ave,144,4,11373,40.74359717,-73.8868285
3iegS9M-EMbkhaPV2rsovg,Bistro Casa Azul,mexican,343 Pleasant Ave,51,4.5,10035,40.79659,-73.93229
yGQT6OZ-nNIhTKj32wRlmA,Bar Bolinas,mexican,455 Myrtle Ave,130,4,11205,40.693499,-73.967389
Cn0aZzeIrulN6N4OF7eMdQ,Arriba Arriba Sunnyside,mexican,40-15 Queens Blvd,237,3,11104,40.74413,-73.92352
h_ITJux-MF0YcmZx8KRHtA,Taco Edition,mexican,800 Grand St,103,4,11211,40.711641,-73.941319
EU7d7_D9cQuSWL1iFvFz0A,Mi Nidito,mexican,789 9th Ave,176,3,10019,40.767383,-73.989492
MT8a8H25oeQ6eATdffxWmA,Reyes Deli & Grocery,mexican,532 4th Ave,223,4.5,11215,40.66731,-73.99162
WI9HAeZ5BB1KvEz0mt1ivg,Taco Intenso,mexican,7410 Broadway Ave,55,4.5,7047,40.796123,-74.003279
_M5FVY4hkcuU-ASdVZPfRQ,Tacos El Bronco,mexican,4324 4th Ave,631,4,11220,40.65006,-74.00915
hOLv0a65RSb5QvFd0FrYjw,Taqueria Santa Fe,mexican,214 Stanhope St,127,4.5,11237,40.700351,-73.920546
mykhv_-D5kREsbwCjeB1AA,Los Compadres,mexican,1224 Anderson Ave,177,4.5,7024,40.83981,-73.98118
_csLDQow8YzjZJNEeZUMUw,Planet Taco,mexican,141 2nd Ave,42,4.5,10003,40.72914,-73.98749
wKjv2DVTtfvHu-DJoWtatg,Chipotle Mexican Grill,mexican,129 W 48th St,131,3,10020,40.759475,-73.982588
ioUJB91aFWxlV--opOtVvA,Leslie's Kitchen,mexican,109 Wilson Ave,78,4.5,11237,40.70136,-73.92663
6k6PRNSLnExNes-iGcu1EA,Taqueria La Nortena,mexican,668 Manhattan Ave,140,3.5,11222,40.72474,-73.95121
z_emTJ2d3kDEe8mz3w-KNw,Alta Calidad,mexican,552 Vanderbilt Ave,230,4,11238,40.680141,-73.968248
-SYHh9DWvYuBZxkA4gfzHg,Calabrije's Margaritas & Tacos,mexican,234 Starr St,142,4,11237,40.70554296,-73.92255392
bWi_lbhtLOo3VfiqYJewQQ,Breakfast Burritos El Donkey,mexican,75 9th Ave,26,4.5,10011,40.74241072,-74.0060658
_WWH46Z3RvdM6TO3hqVa8A,Chipotle Mexican Grill,mexican,304 W 34th St,203,3,10001,40.75232405,-73.99432821
1vkYZbdwMpqteI8x_sS68g,Fast and Fresh Burrito Deli,mexican,84 Hoyt St,183,4,11201,40.68806,-73.98694
uwDuBWMQcRmdyBpnK0LkTg,‘ritas,mexican,756 9th Ave,44,4,10019,40.76333319,-73.98879961
aStZY21Qmtzm1IS8y1_81g,Móle,mexican,178 Kent Ave,314,3,11211,40.718819,-73.963455
ipmOYDh9snm3ZUv546MACQ,Taqueria Milear,mexican,752A Nostrand Ave,234,4,11216,40.67298353,-73.95031214
W_0AX5JL3QZnX1oQNxQGtw,Xochimilco Family Restaurant,mexican,653 Melrose Ave,110,4.5,10455,40.8185645,-73.9168277
nQbg75zU2xMjRZ964jR19w,Cafe De Olla  Antojitos y Chucherias,mexican,38-07 Broadway,26,4.5,11103,40.759371,-73.919297
ePKsXWq7alN3Q1kQ6cKaUg,The Red Grill,mexican,1701 2nd Ave,56,4,10128,40.77935,-73.95089
b_3yI7FXcIle71lD9Tulww,Guajillo,mexican,2277 1st Ave,48,4.5,10035,40.79678616,-73.93484015
0oRYwB_SLqjHptvUQwwe2w,Tajin,mexican,85 Greenwich St,250,3.5,10006,40.70772,-74.01356
mNS4lJ66nND2cRoxF9aP3Q,Mariachi Grill,mexican,262 Ridge Rd,317,4.5,7071,40.80951,-74.11764
WJIU2Cu6i6-9n-ZUE5rEQA,Sabor A Mexico Taqueria,mexican,160 1st Ave,104,3.5,10009,40.72843537,-73.98445401
FeIQnJwhsNjyOIX_uhNYXg,Ojalá Authentic Mexican,mexican,852 Fulton St,83,4.5,11238,40.683382,-73.967279
UAEQ0J9QmAJWv3vL5HEmeg,No Fun,mexican,161 Ludlow St,321,3,10002,40.72145,-73.98789
JPOjbYV-4NG1C221UVUtiQ,Baja Mexican Cuisine,mexican,104 14th St,251,3.5,7030,40.75349,-74.026384
z6SKrIMATXU5JZ85D9ecuQ,El Toro Rojo Truck,mexican,,37,4.5,11102,40.77204895,-73.92606354
bCCW3DOK5vDR6x4qb2YzFw,Calexico - Park Slope,mexican,278 5th Ave,462,3.5,11215,40.674302,-73.982406
m3C3d47Bh4NJHGXvT6Rqbg,Mexico 2000 Restaurant,mexican,369 Broadway,151,4,11211,40.70765,-73.95493
zupIzmhdcH0U6vJQQxDBiQ,Bar Bruno,mexican,520 Henry St,285,4,11231,40.6833674,-73.9997959
MIaM6XD8nW-y89GaXxs-pw,Yolanda's Tamales,mexican,3380 Broadway,43,5,10031,40.821342,-73.953975
rNldYbdOcJRGmLgD29ZELA,Don Panchito,mexican,,60,4,11211,40.71540742,-73.96032684
5fUY5sq00VMPdb1SDJWBug,New Mexico Place,mexican,189 Graham Ave,204,3.5,11206,40.70851,-73.94356
iw5iI-jFXnDZaeiGt4Weaw,Twisted Mexican Grill,mexican,18-33 Astoria Blvd,65,4,11102,40.772422,-73.9264379
hhXM-_vvNm7EPiegxiQeCQ,La Piedra Del Sol,mexican,137 48th St,33,4.5,7087,40.7795,-74.01768
lxKFLdnWRglNVQg7O20-RQ,Sweet Life Pastry,mexican,3887 Broadway,129,4.5,10032,40.83751094,-73.94261903
xNgaGyePJ7fyZ9D0J74-3A,East LA,mexican,508 Washington St,452,3,7030,40.74258,-74.02966
oNgT6-rh-2TOeAF16AxXVw,Tacos & Tequila,mexican,1742 2nd Ave,35,4,10128,40.780745,-73.9493227
G92jSUckfs4MhD6bGPyHow,Taqueria Diana,mexican,367 Metropolitan Ave,83,4,11211,40.71421797,-73.9556609
4EGq0GMAJwGIrfhVg4PxVw,Swick 2 Go,mexican,3504 35th St,43,4,11106,40.7564825,-73.9254339
w3sLNKUwi2VSKImizZv4vA,Court Street Grocers Lunch,mexican,378 Metropolitan Ave,39,4.5,11211,40.71385,-73.95554
zVvEFNvlyBbQ6edjIE2gBg,Burrito Bar,mexican,307 Flatbush Ave,749,3,11238,40.678342,-73.9730639
2kPGo5wA33eBJj-OzA96tQ,Bar San Miguel,mexican,307 Smith St,159,4,11231,40.68134,-73.9938279
2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,mexican,597 W 207th St,686,4,10034,40.86739,-73.92083
rdSvooYVyQ2q0IKvUKYMyg,Tacombi - Long Island City,mexican,27-10 43rd Ave,48,4,11101,40.747849,-73.941743
xBx9GgsH2Npbcp7foPobQA,Castro's Restaurant,mexican,511 Myrtle Ave,287,3.5,11205,40.6938559,-73.964426
snORfbD1AkFlRtlITvS_YQ,Mexico 2000 Grocery,mexican,367 Broadway,70,4,11211,40.707683,-73.955017
ZVtui4cnUs7iXRJMDD1GwA,El Rey Del Taco,mexican,3217 Bergenline Ave,54,4,7087,40.7725668,-74.0291146
8zDdTqBIxXNcEFY63C8rWQ,Seamore's  Market Bar,mexican,152 W 52nd St,11,4.5,10019,40.762577,-73.981442
jF9hIgD5MvZBXyKvztUtSA,GMC Temaxcal Deli & Grocery,mexican,163 Park Ave,55,4.5,11205,40.696418,-73.972984
MxrjY6myVl8vK0YvCT4r4g,Las Delicias Mexicanas,mexican,2109 3rd Ave,79,4,10029,40.79735,-73.94009
G2PCaDt_VC4O4w6uRMpE9A,Birria LES,mexican,127 Rivington St,69,4,10002,40.71962885,-73.98711402
Drb6I9masZDvxQUVcqE2ww,Ho' Brah a Taco Joint,mexican,8618 3rd Ave,823,4,11209,40.623006,-74.031548
t2nLcM6iuDDtBFfBbUI4_g,Fatty Daddy Taco,mexican,310 9th St,404,4,11215,40.669172,-73.986665
Z3wa8EmAr0yfihPZZMLE_A,El Cabron,mexican,25A Essex St,92,4,10002,40.71554009,-73.99001289
mfJaJSspapkcL2MIsNuUjw,Citrico,mexican,681 Washington Ave,227,4,11238,40.6768624,-73.9634715
9MWmRzKbw6-OR8O1fYa2fw,Tacos El Bronco,mexican,37th St & 5th Ave,184,4.5,11232,40.65237,-74.00274
MhGjWgAFFyb6QMwUIkhpBQ,Metro Taco,mexican,102-15 Metropolitan Ave,259,4.5,11375,40.71054,-73.85006
YYB2lPax5wAdeNWUcm5WAg,Mexicocina,mexican,503 Jackson Ave,187,4,10455,40.81188453,-73.90966714
hGbfDMM2POAevBXe-H3qgg,Chipotle Mexican Grill,mexican,149 8th Ave,135,3,10011,40.74205884,-74.00121809
Ay38C7i2ziGjjoG9Q6Bo0A,Grand Morelos,mexican,727 Grand St,211,3.5,11211,40.71188,-73.94367
HOEjrJUwKBxSmQRVSILS8Q,Tepache,mexican,361 Halsey St,353,3.5,11216,40.683302,-73.938254
8ofN8cBJd2oTmdbMzlY1zA,MAiSONETTA,mexican,141 Lincoln Ave,32,5,10454,40.808704,-73.929127
yKPRuBvD3ScCc18QrZ4Y6w,El Porton,mexican,3151 Broadway,196,3.5,10027,40.81452,-73.95966
4rgP0Ndd1mGCY6Uwr-jQrA,Zona Rosa Taqueria,mexican,6021 39th Ave,21,5,11377,40.74731,-73.903125
RjblkxUBTtzG-tcgFyCofA,Takumi Taco,mexican,601 W 26th St,39,4,10001,40.751606,-74.00652
2xPFtf6AlzaFlTHkFtnOCQ,Hot Peppers,mexican,28-21 Steinway St,38,4.5,11103,40.76482542,-73.91402577
6gl5cTB4mqpIbN2pIwD6hA,City Tamale,mexican,1316 Oak Point Ave,72,4.5,10474,40.8102546,-73.8846809
dKI9VFUjQbiFgIRs00C8qw,La Troca del Sabor,mexican,N 4th St Bedford Ave,38,4.5,11211,40.716173,-73.959511
WgAJUrVaMcMtQxsiIc02sQ,Quesadillas Doña Maty,mexican,228 E 116th St,61,4,10029,40.7972183,-73.9390182
DnvW3-wKaY1foT1uBz-aIg,Tortas Neza,mexican,104-58 Roosevelt Ave,98,4.5,11368,40.75019,-73.85956
8Gg_SoA5TA7pLNB-xuPhPw,Mexikosher,mexican,100 W 83rd St,80,3.5,10024,40.78458,-73.97393
YvTqr7SBCestzWyi5iCaLw,Bushwick Pita Palace,mexican,243 Bushwick Ave,213,3.5,11206,40.70753,-73.93965
c921DfWPCxG5qJ687TU6Xw,Burrito Republic,mexican,59-15 71st Ave,126,4.5,11385,40.70067793,-73.89915895
qLUH_0H8ct_DTSqrjwd3DQ,DORADO Tacos & Quesadillas,mexican,570 Lexington Ave,27,3.5,10022,40.757137,-73.972584
9vISn2VuyhBgB3C1I6pyvw,Dos Toros Taqueria,mexican,189 Bedford Ave,152,3.5,11211,40.7175893,-73.9579096
b_x0NR7xLq_llrXOEo-nhg,Mitla New York City,mexican,213 6th Ave,24,4.5,10014,40.72753171,-74.0034161
uOaiLIkwFbOOAc0xoW81XA,Taco Veloz,mexican,8610 Roosevelt Ave,71,4.5,11372,40.747793,-73.87985
FrYsIO_pXB6csWkvy-nfbQ,Made In Mexico Harlem,mexican,2161 2nd Ave,121,3.5,10029,40.79400721,-73.94023463
fmWPll4-PI4PTx_b_E_-Hw,Tri Mexican Tacos,mexican,46th St & Greenpoint Ave,39,4.5,11104,40.7421913,-73.9188919
XGdUYzkPkX94RoLlPDymeQ,Tacos Y Quesadillas Mexico,mexican,2030 Broadway Ave,37,4,10023,40.777487,-73.982069
EhJO7B2hzHq8NT8iFKoCwg,Hot Jalapeño,mexican,219 E 116th St,84,4,10029,40.79764445,-73.93908644
0Y8dv9UHGquFkWlVK7PdjA,Buddy's Burrito & Taco Bar,mexican,260 Court St,188,4,11231,40.685223,-73.994696
uGUXV74PbdcYeHEqntDh2w,Hidalgo Mexican Food,mexican,3511 Vernon Blvd,30,4,11106,40.763377,-73.941449
h9XrjdkLOtkUi5tDWyCdOQ,Latino Bites,mexican,85 St & Northern Blvd,96,4,11372,40.75585,-73.88258
Pda9zJfg0pRABp9krlJh3Q,El Rey Del Sabor,mexican,43RD And 6th Ave,30,4,10036,40.75552505,-73.98363064
LSMfKvER1s42GV_BV4nELA,Pico Taco,mexican,70 Hudson St,95,4,7030,40.73618,-74.03045
9tlYA026rvZ0m6OBUeZX7w,La Cabana,mexican,3318 30th Ave,41,4,11103,40.76566696,-73.91931152
gQVXiIJxyT03Is4XeZrVbQ,El Rey Del Sabor,mexican,148 49th St,27,3.5,10022,40.75667602,-73.97464344
IwCABldBA_oOg6S2LnAXYw,Takumi Taco,mexican,230 Park Ave,58,3,10169,40.75439511,-73.97599518
RNYpDA-Dd9HPEPU0Eo7fhw,El Diablo Taco Truck,mexican,484 Union Ave,72,4,11211,40.71561477,-73.95210743
oLp2RDF7UgS_mjnikme5Gg,Torta Truck,mexican,31st St & Bergenline Ave,29,4.5,7087,40.77162,-74.02957
8-boHR8m_gWYHF4XXasYbA,Tacos Mi Mexico Food Truck,mexican,1801 2nd Ave,15,4.5,10128,40.782706,-73.948542
F76RYME8VeIIJDkVCOe0rg,Tequila Chito's Mexican Grill,mexican,358 W 23rd St,219,2.5,10011,40.74601364,-74.00090027
t9JRIzyQoJU29WeVBLU7Lw,Maya Taqueria,mexican,637 Vanderbilt Ave,412,3.5,11238,40.6780099,-73.96853092
KDpFAWkLofuabBSpnNJY5A,Amor Loco,mexican,134 W 46th St,31,4,10036,40.7579714,-73.98387478
ONUgIihg-ROELPgKiWfs7A,Bushwick Taco Company,mexican,839 Knickerbocker Ave,215,4,11207,40.692052,-73.906106
EzKvmyYk-7xQZ47Me-NDwg,Taco Today,mexican,1659 1st Avenue,94,3,10028,40.77726,-73.94932
UCcqDRcLO2MTyde0w0Wr3Q,Calexico - East Village,mexican,99 2nd Ave,46,4,10003,40.72732,-73.98883
8_NilECM6qg_L7WYb25uNw,Luchadores,mexican,87 South St,108,4,10038,40.70582,-74.00411
99-sztsdc3Xlpw_Lc5F5Ng,El Don Taqueria & Grocery,mexican,53-24 Roosevelt Ave,32,4.5,11377,40.744444,-73.910731
HfVMTVjgxumjFpUF_T8mqg,Taqueria Sofia,mexican,187 Suydam,117,4,11221,40.7000869,-73.9257427
Ty80QDpzRrflPFJMULPtSw,Taco Bell,mexican,840 8th Ave,47,3.5,10019,40.76278234,-73.98559519
DGa4PysLx10aRnXqRQ4Cng,La Mesita Restaurant,mexican,1513 Myrtle Ave,89,4.5,11237,40.6992569,-73.9152222
zT93JCAGIuHkLaD2YenUgQ,Los Cuernos,mexican,499 Washington Blvd,176,3.5,7310,40.72598,-74.03594
hvMbN42EaHlZoHMS3degLg,Sweet Talk,mexican,457 3rd Ave,255,4,11215,40.67121124,-73.99094391
pcQ9ld7xuX9EXTCAoakkbQ,Tacombi - Financial District,mexican,74 Broad St,84,4,10004,40.704647,-74.011824
e5qXalUNGVoee2NsaDy-cQ,Seamore's Brookfield,mexican,250 Vesey St,160,3.5,10281,40.71418048,-74.01556782
wflQFYM4PHZM5sfWXl0aOQ,Al Horno Lean Mexican Kitchen,mexican,36 Lexington Ave,98,3,10010,40.74004,-73.98453
OwpRLG5SmzMn14WDvE9trQ,La flor vieja,mexican,3203 31st Ave,18,4.5,11106,40.76401,-73.92234
UwZtUMsxS-mwWpeZnrO49g,Chinantla,mexican,657 Myrtle Ave,117,4,11205,40.69464,-73.95747
8CTaeOtqr461Ah5yWcnCPw,Fatty Daddy Taco,mexican,152 Smith St,187,4,11201,40.686578,-73.990821
NOUujFVP_d4XBrJqTra55A,Tacos El Bronco II,mexican,White Plains Rd & Lydig Ave,162,4.5,10462,40.85453,-73.86769
LuCM4SY_aIQc9Foblxz0ug,Chipotle Mexican Grill,mexican,25 W 45th St,80,3,10036,40.7561264,-73.9808141
SPvW-SV2Ed7z8k-QXDUIDg,Tacos Matamoros,mexican,4508 5th Ave,595,3.5,11220,40.64781878,-74.00763835
vUzvlghgEgGClsdiwz2Bfw,Taqueria Santa Fe,mexican,9407 Astoria Blvd,136,4,11369,40.76319,-73.87492
67PwiU_HvwcSvXvq-kZcWg,Alan's Kitchen Mexican Cuisine,mexican,316 W 39th St,101,4.5,10018,40.755535,-73.992217
4QVG74AmkmhjE63-gwyWow,Mexican Deli,mexican,2711 Broadway,36,4,10025,40.799684,-73.968647
JFlt7BDll3JUDy78vJ2q1g,Las Margaritas Sunset,mexican,425 Graham Ave,59,4,11211,40.71768055,-73.94497939
EZ-ec_6fXPsZiDshbFMnjA,The King Of Taco,mexican,9017 31st Ave,167,3.5,11369,40.7601063,-73.8779181
j9tAoiEsgSS85QV04pY3lQ,Kimchi Taco,mexican,,232,3,10281,40.71121216,-74.01483917
HqI1ROCmZa2THlBxT9nyrA,Las Palmas Restaurant,mexican,3891 Broadway,179,4,10032,40.8377037,-73.9425248
YOuxIvQh4RbX14Sh98m74Q,Mr Burrito,mexican,43-20 Greenpoint Ave,36,4.5,11104,40.7409739,-73.921299
l-ELX4tgoaNucr33ZvdzbQ,El Santo Taqueria,mexican,1053 Flushing Ave,67,4.5,11237,40.70427,-73.9302
GauXFEjAMUY1cy-Hr3aWuA,Mezcal Kitchen JC,mexican,665-A Newark Ave,125,4,7306,40.73428,-74.0591
9waWbkovs6DyF9ynlZeJhQ,Cielito NYC,mexican,3302 36th Ave,54,3.5,11106,40.75564667,-73.92806333
zASGm-RyRNTY2xQir2nV_w,Jajaja Mexicana,mexican,119 Kent Ave,35,4,11249,40.72013829,-73.96157921
dh3px6yeYcUUN_WkzXxj7Q,Tacos Al Suadero,mexican,87-21 Roosevelt Ave,143,3.5,11372,40.7482863,-73.879015
keOMomcnyrJEQvFtfEYadg,Swell Dive,mexican,1013 Bedford Ave,103,4,11205,40.68918386,-73.95496096
hmx8vUMYJPTbfgN8c7A5LA,El Aguila Dorada,mexican,830 Broadway,324,4,7002,40.67560985,-74.10819243
jSjiUhpBpFvEIhxjkz1Fcw,BK Taco Factory,mexican,195 Stanhope St,63,4.5,11237,40.699987,-73.921334
jf95dOTlZB7oPWz9JLgaQA,Borrachito,mexican,206 Avenue A,52,4,10009,40.7294609,-73.980749
zJmMDGwr6yZ8pjrdC2VciA,Tacombi - Fort Greene,mexican,25 Lafayette Ave,206,3.5,11217,40.68709,-73.97797
urqTHFOSHtjrHOe_fmMLuQ,Mexico Restaurant,mexican,141 Market St,232,4.5,7055,40.86638,-74.1171899
tk5cnLJDAlUmX_ZYBGzw1w,Tacos y quesadillas,mexican,1280 Lexington Ave,20,4.5,10028,40.77993,-73.95546
hE5iK9YGwftL5YFW_fT1Fg,The Hive Bar & Bistro,mexican,142 Outwater Ln,147,4.5,7026,40.88151532,-74.11254698
Ai2mbsb0cYZoMWC3DAAP3Q,B'klyn Burro,mexican,922 Fulton St,129,4,11238,40.6827188,-73.9640973
Fp2QuKOu_zCjOxbyCLfnjw,El Rey Restaurant,mexican,25-21 Astoria Blvd,78,3.5,11102,40.77137,-73.92198
bbSVzQG_vBlc7uKOT-IATQ,Dos Toros Taqueria,mexican,10 E 48th St,24,3.5,10017,40.75685,-73.97738
v7hwkFxrz2pORrT9Fiiovw,La Lupe,mexican,9 Jefferson St,181,3.5,11206,40.69725,-73.93517
r0Krxbk7O1KRjgvOYMHMug,EL Gallo Taqueria,mexican,369 Broome St,45,4,10013,40.719886,-73.995982
k6mrFyNzpC5QaNfhwXl8AQ,Takorea BBQ,mexican,805 Frank E Rodgers Blvd S,360,4,7029,40.739894,-74.155862
jHd7KHMvpI53bZyL9UGTug,Oxido,mexican,1450 Broadway,44,3.5,10036,40.75472191,-73.98624327
H5cufvP4OBsR940J8tegXQ,Cafe Nube,mexican,940 4th Ave,67,5,11232,40.65486947,-74.00426946
-FT-wCObDQJaXns_l8b5fw,Mex 'N Roll,mexican,154 North 7th St,31,4.5,11249,40.71747192,-73.95858649
bx-a5t04wBiJnX9E3aSNBw,Empellón Taqueria - Waterline Square,mexican,645 West 59th St,11,5,10069,40.77236,-73.99186
lwdQoALcv8OguKwUahqhZg,Dario's Restaurant,mexican,20 Academy St,203,4.5,7102,40.73726043,-74.17219542
AhRzrLCNagCX87EK-VBVog,Summer Salt,mexican,275 Madison Ave,10,4.5,10016,40.7511757,-73.97999146
7xY3vxBy7yFF5dVAi-6hPQ,Pipo's Mexican Restaurant,mexican,166 E 118th St,68,4,10035,40.79943189,-73.93980342
zBORlLYwMqqJ_GOX6K31mw,Pedro's Mexican Bar & Restaurant,mexican,73 Jay St,503,2.5,11201,40.702523,-73.986503
s3VRd36vPO4RNrm4XNQDWg,San Jose Restaurant,mexican,109 E 153rd St,45,4.5,10451,40.82416748,-73.92798008
iHinXbZk2625noKq9XSvzA,Seeyamañana,mexican,49 West 27th St,20,4,10001,40.745332,-73.990216
U02ibutbgrC3uQzEq4w2ww,Guadalajara De Dia 2,mexican,566 Seneca Ave,95,4,11385,40.70446396,-73.91094208
DIqsYe-HJS8etyDyXNovBg,Seamore's - Nolita,mexican,390 Broome St,730,4,10013,40.720673,-73.996911
qLh8nLAg8UZE-5Cn_ctCLw,El Tenampa,mexican,706 4th Ave,99,4.5,11232,40.66242534,-73.99630446
rCmhjpAgxRlj1jGwjT6yGw,Tia Maria,mexican,30-90 14th St,12,5,11102,40.7688,-73.93192
x4W0rufd01dP8ieMhlTqmQ,Dos Toros Taqueria,mexican,668 6th Ave,63,3.5,10010,40.7413,-73.99359
eZ0J2lwGdOBZHQKTC5hQYQ,Cerveceria Havemeyer,mexican,149 Havemeyer St,135,3.5,11211,40.7116974,-73.9574585
ojABtG3n4R7z9HxPOvfexQ,The Boss of the Tacos,mexican,4707 Broadway,31,4.5,11103,40.7563152,-73.912865
JD5KWviP-TRkTYEvOO12kQ,Chipotle Mexican Grill,mexican,100 Maiden Ln,184,3.5,10038,40.70673008,-74.00694237
hLXOnp4TB7M0VllhqeqBJQ,Tacos y Quesadillas Mexicanos,mexican,6022 Roosevelt Ave,42,4,11377,40.74568822,-73.90292645
_PqNDaGlo1fxku0U7qsnqw,Viva Margarita,mexican,163 Old River Rd,275,3,7020,40.80668,-73.99235
JUQ1QYsbsWobgYiPn4zp7Q,Panchitas Place,mexican,709 5th Ave,141,4.5,11215,40.66062,-73.99397
hE2GaFRKhafpUPAYyNRTCQ,Tributo,mexican,42-25 Vernon Blvd,29,4,11101,40.75338983,-73.94980727
FnRDmXgQ291zkRb63Rjb9w,Mi Pueblito,mexican,412 Kearny Ave,231,4,7032,40.76528392,-74.14771515
A0nCLU0qBly0AUm-pvgNXw,Tacos Mexico,mexican,32-08 38th St,101,3,11103,40.75914,-73.92015
CEUEvlh2jDfGpj-2BuTInA,Oaxaca Taqueria,mexican,250 4th Ave,331,3.5,11215,40.67667007,-73.98397827
evJqF34WN9Bz73j99vDTCQ,Azteca Restaurante Mexican Cuisine,mexican,15 Park Ave,259,4,7070,40.8279655,-74.1017663
4Fe6J1brxdVHdhFW1iKUlQ,El Coyote Restaurant,mexican,80-18 Northern Blvd,256,3,11372,40.75529075,-73.88663197
1ux5rxwWjKxoXHUyGynwSg,Purepecha,mexican,213 Smith St,70,4,11201,40.68454336,-73.99182679
Y1dM7kSfq7PoB7NrDQFpdQ,Picante,mexican,3424 Broadway,314,3,10031,40.82283729,-73.95277096
y66xYcgKuEq_D10fCyl8pw,Chipotle Mexican Grill,mexican,125 E 23rd St,121,3,10010,40.73984,-73.98513
zKHwwoB7h44xoEYoZ_oyDg,La Casita Mexicana,mexican,6236 Forest Ave,49,4.5,11385,40.71247314,-73.90600315
ibiATQS8ZsG4XlKSmenB3g,Chipotle Mexican Grill,mexican,185 Montague St,200,3.5,11201,40.6942678,-73.9918967
D1zMdl-vHRZHQctWeq3brQ,Chipotle Mexican Grill,mexican,501 Fashion Ave,94,2.5,10018,40.75314435,-73.9888012
qSKjtOgP0SsxfKqdqgLMzg,Chipotle Mexican Grill,mexican,854 8th Ave,128,2.5,10019,40.7630794,-73.98529387
iUsk8CPoDyoBmwVdU1_9QQ,Sidewalk Tacos,mexican,Bleecker & Thompson,33,4,10012,40.7284088,-73.9996719
A1tXlvO0BsRhCnujvSuKkA,Calexico - Union Street,mexican,122 Union St,262,3.5,11231,40.684151,-74.0025404
